console,company,game,metascore,fecha,ano,mes
XONE,Microsoft,Yet Another Zombie Defense HD,45,2018-06-22,2018,6
Switch,Nintendo,INSIDE,91,2018-06-28,2018,6
Switch,Nintendo,Hollow Knight,90,2018-06-12,2018,6
Switch,Nintendo,Lumines Remastered,83,2018-06-26,2018,6
Switch,Nintendo,Fortnite,83,2018-06-12,2018,6
Switch,Nintendo,LIMBO,83,2018-06-28,2018,6
Switch,Nintendo,Mario + Rabbids: Kingdom Battle - Donkey Kong Adventure,82,2018-06-26,2018,6
Switch,Nintendo,The Banner Saga 2,82,2018-06-07,2018,6
Switch,Nintendo,Splatoon 2: Octo Expansion,82,2018-06-13,2018,6
Switch,Nintendo,Ys VIII: Lacrimosa of DANA,81,2018-06-26,2018,6
Switch,Nintendo,Wolfenstein II: The New Colossus,79,2018-06-29,2018,6
Switch,Nintendo,BlazBlue: Cross Tag Battle,79,2018-06-05,2018,6
Switch,Nintendo,Musynx,78,2018-06-19,2018,6
Switch,Nintendo,Crash Bandicoot N. Sane Trilogy,78,2018-06-29,2018,6
Switch,Nintendo,Flashback,77,2018-06-17,2018,6
Switch,Nintendo,Sushi Striker: The Way of Sushido,76,2018-06-08,2018,6
Switch,Nintendo,Pode,76,2018-06-21,2018,6
Switch,Nintendo,Mario Tennis Aces,75,2018-06-22,2018,6
Switch,Nintendo,Figment,75,2018-06-28,2018,6
Switch,Nintendo,Paladins: Champions of the Realm,74,2018-06-12,2018,6
Switch,Nintendo,de Blob,72,2018-06-26,2018,6
Switch,Nintendo,Happy Birthdays,71,2018-06-05,2018,6
Switch,Nintendo,Hexologic,71,2018-06-12,2018,6
Switch,Nintendo,Shape of the World,67,2018-06-06,2018,6
Switch,Nintendo,LEGO The Incredibles,65,2018-06-15,2018,6
Switch,Nintendo,Lost in Harmony,63,2018-06-21,2018,6
Switch,Nintendo,The Lost Child,63,2018-06-19,2018,6
Switch,Nintendo,Iro Hero,57,2018-06-07,2018,6
Switch,Nintendo,Legendary Eleven,54,2018-06-08,2018,6
Switch,Nintendo,Shaq Fu: A Legend Reborn,49,2018-06-05,2018,6
PC,PC,Enemy Engaged: RAH-66 Comanche Versus Ka-52 Hokum,86,2000-07-31,2000,7
PC,PC,Warlords Battlecry,82,2000-07-09,2000,7
PC,PC,Cleopatra: Queen of the Nile,77,2000-07-11,2000,7
PC,PC,F1 World Grand Prix,71,2000-07-01,2000,7
PC,PC,KISS: Psycho Circus - The Nightmare Child,71,2000-07-18,2000,7
PC,PC,Soulbringer,70,2000-07-10,2000,7
PC,PC,Metal Fatigue,68,2000-07-31,2000,7
PC,PC,Bang! Gunship Elite,68,2000-07-19,2000,7
PC,PC,Star Trek ConQuest Online,63,2000-07-14,2000,7
PC,PC,Dogs of War,61,2000-07-30,2000,7
N64,Nintendo,Army Men: Air Combat,77,2000-07-14,2000,7
N64,Nintendo,Fighter Destiny 2,54,2000-07-14,2000,7
DC,Sega,Test Drive V-Rally,86,2000-07-02,2000,7
DC,Sega,Fur Fighters,80,2000-07-11,2000,7
DC,Sega,Hidden & Dangerous,72,2000-07-09,2000,7
DC,Sega,Walt Disney World Quest: Magical Racing Tour,65,2000-07-19,2000,7
DC,Sega,World Series Baseball 2K1,48,2000-07-17,2000,7
DC,Sega,NFL QB Club 2001,44,2000-07-30,2000,7
PS,Sony,X-Men: Mutant Academy,75,2000-07-11,2000,7
PS,Sony,Strider 2,69,2000-07-29,2000,7
PS,Sony,Ball Breakers,68,2000-07-26,2000,7
PS,Sony,Sydney 2000,57,2000-07-31,2000,7
PS,Sony,Action Bass,51,2000-07-14,2000,7
PS,Sony,Jeremy McGrath Supercross 2000,43,2000-07-14,2000,7
PC,PC,Max Payne,89,2001-07-23,2001,7
PC,PC,The Corporate Machine,80,2001-07-14,2001,7
PC,PC,MechCommander 2,80,2001-07-18,2001,7
PC,PC,Star Trek Starfleet Command: Orion Pirates,78,2001-07-01,2001,7
PC,PC,Desperados: Wanted Dead or Alive,78,2001-07-23,2001,7
PC,PC,Atari Anniversary Edition,74,2001-07-09,2001,7
PC,PC,The Sting!,73,2001-07-01,2001,7
PC,PC,Combat Command 2: Desert Rats,71,2001-07-29,2001,7
PC,PC,Eurofighter Typhoon,69,2001-07-30,2001,7
PC,PC,Majestic,66,2001-07-31,2001,7
PC,PC,Remote Assault,62,2001-07-29,2001,7
PC,PC,Green Berets: Powered by Myth II,59,2001-07-26,2001,7
PC,PC,Empire of the Ants,59,2001-07-17,2001,7
PS2,Sony,Gran Turismo 3: A-Spec,95,2001-07-09,2001,7
PS2,Sony,Klonoa 2: Lunatea's Veil,91,2001-07-25,2001,7
PS2,Sony,NCAA Football 2002,90,2001-07-23,2001,7
PS2,Sony,MX 2002 Featuring Ricky Carmichael,76,2001-07-03,2001,7
PS2,Sony,Rugby,73,2001-07-16,2001,7
PS2,Sony,Extermination,67,2001-07-23,2001,7
PS2,Sony,City Crisis,63,2001-07-17,2001,7
PS2,Sony,Rune: Viking Warlord,53,2001-07-28,2001,7
PS2,Sony,Dark Angel: Vampire Apocalypse,53,2001-07-08,2001,7
PS2,Sony,Ephemeral Fantasia,48,2001-07-09,2001,7
GBA,Nintendo,Pac-Man Collection,79,2001-07-12,2001,7
GBA,Nintendo,Hot Potato!,74,2001-07-01,2001,7
GBA,Nintendo,Jurassic Park III: The DNA Factor,44,2001-07-16,2001,7
DC,Sega,Outtrigger,73,2001-07-24,2001,7
DC,Sega,Soldier of Fortune,70,2001-07-24,2001,7
DC,Sega,Sports Jam,64,2001-07-18,2001,7
DC,Sega,Floigan Bros. Episode 1,64,2001-07-30,2001,7
DC,Sega,Atari Anniversary Edition,60,2001-07-02,2001,7
PC,PC,Warcraft III: Reign of Chaos,92,2002-07-03,2002,7
PC,PC,America's Army,82,2002-07-04,2002,7
PC,PC,Austerlitz: Napoleon's Greatest Victory,78,2002-07-10,2002,7
PC,PC,Operation Flashpoint: Resistance,77,2002-07-10,2002,7
PC,PC,Strategic Command: European Theater,70,2002-07-16,2002,7
PS2,Sony,NCAA Football 2003,91,2002-07-20,2002,7
PS2,Sony,Sega Sports Tennis,83,2002-07-31,2002,7
PS2,Sony,The Mark of Kri,80,2002-07-29,2002,7
XBOX,Microsoft,NCAA Football 2003,90,2002-07-20,2002,7
XBOX,Microsoft,Aggressive Inline,85,2002-07-29,2002,7
XBOX,Microsoft,Crazy Taxi 3: High Roller,69,2002-07-24,2002,7
XBOX,Microsoft,Enclave,66,2002-07-29,2002,7
XBOX,Microsoft,Gun Metal,63,2002-07-30,2002,7
XBOX,Microsoft,Totaled!,55,2002-07-29,2002,7
XBOX,Microsoft,Mike Tyson Heavyweight Boxing,37,2002-07-17,2002,7
XBOX,Microsoft,Bruce Lee: Quest of the Dragon,32,2002-07-01,2002,7
GBA,Nintendo,Stuart Little 2,59,2002-07-12,2002,7
GBA,Nintendo,xXx,50,2002-07-31,2002,7
GC,Nintendo,NCAA Football 2003,91,2002-07-20,2002,7
GC,Nintendo,Aggressive Inline,88,2002-07-31,2002,7
GC,Nintendo,Ultimate Fighting Championship: Throwdown,67,2002-07-29,2002,7
PS,Sony,C-12: Final Resistance,63,2002-07-22,2002,7
PS,Sony,Stuart Little 2,62,2002-07-17,2002,7
PC,PC,Microsoft Flight Simulator 2004: A Century of Flight,88,2003-07-29,2003,7
PC,PC,Warcraft III: The Frozen Throne,88,2003-07-01,2003,7
PC,PC,Age of Wonders: Shadow Magic,82,2003-07-25,2003,7
PC,PC,Emergency Fire Response,79,2003-07-30,2003,7
PC,PC,Star Wars Galaxies: An Empire Divided,71,2003-07-09,2003,7
PC,PC,Dark Fall: The Journal,68,2003-07-25,2003,7
PC,PC,Nexagon: Deathmatch,61,2003-07-23,2003,7
PC,PC,The Great Escape 2003,54,2003-07-22,2003,7
PS2,Sony,NCAA Football 2004,94,2003-07-16,2003,7
PS2,Sony,Downhill Domination,79,2003-07-23,2003,7
PS2,Sony,Silent Line: Armored Core,69,2003-07-17,2003,7
PS2,Sony,K-1 World Grand Prix,67,2003-07-09,2003,7
PS2,Sony,Aliens Versus Predator: Extinction,66,2003-07-30,2003,7
PS2,Sony,Summer Heat Beach Volleyball,65,2003-07-01,2003,7
PS2,Sony,The Great Escape,57,2003-07-23,2003,7
XBOX,Microsoft,Star Wars: Knights of the Old Republic,94,2003-07-17,2003,7
XBOX,Microsoft,NCAA Football 2004,88,2003-07-16,2003,7
XBOX,Microsoft,Outlaw Volleyball,77,2003-07-09,2003,7
XBOX,Microsoft,Syberia,72,2003-07-23,2003,7
XBOX,Microsoft,Pirates of the Caribbean,65,2003-07-01,2003,7
XBOX,Microsoft,Aliens Versus Predator: Extinction,64,2003-07-30,2003,7
XBOX,Microsoft,The Great Escape,55,2003-07-23,2003,7
XBOX,Microsoft,Robocop,30,2003-07-24,2003,7
XBOX,Microsoft,Aquaman: Battle for Atlantis,26,2003-07-30,2003,7
GBA,Nintendo,Shrek: Reekin' Havoc,57,2003-07-30,2003,7
GBA,Nintendo,Pirates of the Caribbean: The Curse of the Black Pearl,49,2003-07-01,2003,7
GC,Nintendo,NCAA Football 2004,89,2003-07-16,2003,7
GC,Nintendo,Mario Golf: Toadstool Tour,81,2003-07-29,2003,7
GC,Nintendo,Rally Championship,63,2003-07-30,2003,7
GC,Nintendo,The Italian Job,56,2003-07-17,2003,7
GC,Nintendo,Aquaman: Battle for Atlantis,27,2003-07-23,2003,7
GC,Nintendo,Charlie's Angels,23,2003-07-09,2003,7
PC,PC,TrackMania,74,2004-07-08,2004,7
PC,PC,Uru: The Path of the Shell,72,2004-07-07,2004,7
PC,PC,Starshatter,71,2004-07-01,2004,7
PC,PC,KumaWar,50,2004-07-16,2004,7
PC,PC,Catwoman 2004,46,2004-07-20,2004,7
PS2,Sony,ESPN NFL 2K5,90,2004-07-20,2004,7
PS2,Sony,NCAA Football 2005,88,2004-07-15,2004,7
PS2,Sony,Pool Paradise,77,2004-07-13,2004,7
PS2,Sony,Karaoke Revolution Volume 2,76,2004-07-13,2004,7
PS2,Sony,Bujingai: The Forsaken City,72,2004-07-25,2004,7
PS2,Sony,Crimson Tears,62,2004-07-21,2004,7
PS2,Sony,Athens 2004,61,2004-07-14,2004,7
PS2,Sony,Echo Night Beyond,60,2004-07-27,2004,7
PS2,Sony,Way of the Samurai 2,59,2004-07-07,2004,7
PS2,Sony,Catwoman,46,2004-07-20,2004,7
XBOX,Microsoft,ESPN NFL 2K5,92,2004-07-20,2004,7
XBOX,Microsoft,NCAA Football 2005,89,2004-07-15,2004,7
XBOX,Microsoft,Sudeki,72,2004-07-20,2004,7
XBOX,Microsoft,Samurai Warriors,71,2004-07-13,2004,7
XBOX,Microsoft,Catwoman,45,2004-07-20,2004,7
GBA,Nintendo,Hamtaro: Ham-Ham Games,77,2004-07-27,2004,7
GBA,Nintendo,Catwoman,61,2004-07-20,2004,7
GBA,Nintendo,Around the World in 80 Days,40,2004-07-05,2004,7
GC,Nintendo,NCAA Football 2005,88,2004-07-15,2004,7
GC,Nintendo,Tales of Symphonia,86,2004-07-13,2004,7
GC,Nintendo,Tom Clancy's Splinter Cell Pandora Tomorrow,78,2004-07-20,2004,7
GC,Nintendo,Puyo Pop Fever,72,2004-07-20,2004,7
GC,Nintendo,Catwoman,47,2004-07-20,2004,7
PC,PC,Darwinia,84,2005-07-14,2005,7
PC,PC,"Codename: Panzers, Phase Two",80,2005-07-25,2005,7
PC,PC,Nancy Drew: Secret of the Old Clock,80,2005-07-26,2005,7
PC,PC,Lock On: Modern Air Combat,76,2005-07-26,2005,7
PC,PC,FlatOut,72,2005-07-12,2005,7
PC,PC,Echo: Secrets of the Lost Cavern,71,2005-07-05,2005,7
PC,PC,Charlie and the Chocolate Factory,26,2005-07-12,2005,7
DS,Nintendo,Nanostray,71,2005-07-19,2005,7
PSP,Sony,Coded Arms,59,2005-07-06,2005,7
PS2,Sony,NCAA Football 06,87,2005-07-11,2005,7
PS2,Sony,Makai Kingdom: Chronicles of the Sacred Tome,77,2005-07-26,2005,7
PS2,Sony,Graffiti Kingdom,71,2005-07-28,2005,7
PS2,Sony,FlatOut,70,2005-07-12,2005,7
PS2,Sony,Killer7,70,2005-07-07,2005,7
PS2,Sony,Fullmetal Alchemist 2: Curse of the Crimson Elixir,67,2005-07-12,2005,7
PS2,Sony,Outlaw Tennis,67,2005-07-26,2005,7
PS2,Sony,Flipnic: Ultimate Pinball,64,2005-07-13,2005,7
PS2,Sony,Delta Force: Black Hawk Down,58,2005-07-26,2005,7
PS2,Sony,Colosseum: Road to Freedom,56,2005-07-20,2005,7
PS2,Sony,Charlie and the Chocolate Factory,35,2005-07-11,2005,7
XBOX,Microsoft,Halo 2 Multiplayer Map Pack,89,2005-07-05,2005,7
XBOX,Microsoft,NCAA Football 06,87,2005-07-11,2005,7
XBOX,Microsoft,Sid Meier's Pirates!,80,2005-07-11,2005,7
XBOX,Microsoft,FlatOut,71,2005-07-12,2005,7
XBOX,Microsoft,Outlaw Tennis,66,2005-07-26,2005,7
XBOX,Microsoft,Delta Force: Black Hawk Down,61,2005-07-26,2005,7
XBOX,Microsoft,Charlie and the Chocolate Factory,39,2005-07-11,2005,7
GBA,Nintendo,Harvest Moon: More Friends of Mineral Town,82,2005-07-26,2005,7
GBA,Nintendo,Herbie: Fully Loaded,47,2005-07-12,2005,7
GC,Nintendo,Killer7,74,2005-07-07,2005,7
GC,Nintendo,Harvest Moon: Another Wonderful Life,70,2005-07-26,2005,7
GC,Nintendo,Charlie and the Chocolate Factory,39,2005-07-11,2005,7
X360,Microsoft,Cloning Clyde,80,2006-07-19,2006,7
X360,Microsoft,NCAA Football 07,79,2006-07-18,2006,7
X360,Microsoft,The Lord of the Rings: The Battle for Middle-Earth II,79,2006-07-05,2006,7
X360,Microsoft,Prey,79,2006-07-11,2006,7
X360,Microsoft,Chromehounds,71,2006-07-11,2006,7
X360,Microsoft,Galaga,66,2006-07-26,2006,7
X360,Microsoft,Frogger,61,2006-07-12,2006,7
PC,PC,Sid Meier's Civilization IV: Warlords,84,2006-07-24,2006,7
PC,PC,Prey 2006,83,2006-07-11,2006,7
PC,PC,The Ship,76,2006-07-11,2006,7
PC,PC,Birth of America,71,2006-07-26,2006,7
PC,PC,Nancy Drew: Danger By Design,70,2006-07-11,2006,7
PC,PC,CivCity: Rome,67,2006-07-24,2006,7
PC,PC,Glory of the Roman Empire,66,2006-07-03,2006,7
PC,PC,Warpath,57,2006-07-18,2006,7
PC,PC,The Ant Bully,47,2006-07-24,2006,7
PC,PC,Big Oil: Build an Oil Empire,31,2006-07-31,2006,7
PC,PC,World War II Combat: Iwo Jima,26,2006-07-25,2006,7
PC,PC,Terrawars: New York Invasion,24,2006-07-06,2006,7
DS,Nintendo,Monster House,62,2006-07-18,2006,7
PSP,Sony,Tekken: Dark Resurrection,88,2006-07-25,2006,7
PSP,Sony,Valkyrie Profile: Lenneth,80,2006-07-18,2006,7
PSP,Sony,NCAA Football 07,75,2006-07-18,2006,7
PSP,Sony,Miami Vice: The Game,63,2006-07-18,2006,7
PSP,Sony,Blade Dancer: Lineage of Light,60,2006-07-18,2006,7
PS2,Sony,NCAA Football 07,87,2006-07-18,2006,7
PS2,Sony,Super Dragon Ball Z,72,2006-07-18,2006,7
PS2,Sony,Monster House,59,2006-07-18,2006,7
PS2,Sony,The Ant Bully,52,2006-07-24,2006,7
XBOX,Microsoft,NCAA Football 07,88,2006-07-18,2006,7
XBOX,Microsoft,Painkiller: Hell Wars,68,2006-07-24,2006,7
XBOX,Microsoft,Warpath,53,2006-07-24,2006,7
GBA,Nintendo,Summon Night: Swordcraft Story,77,2006-07-26,2006,7
GBA,Nintendo,Monster House,69,2006-07-18,2006,7
GC,Nintendo,Monster House,60,2006-07-18,2006,7
GC,Nintendo,The Ant Bully,51,2006-07-24,2006,7
PS3,Sony,Ninja Gaiden Sigma,88,2007-07-03,2007,7
PS3,Sony,NCAA Football 08,77,2007-07-17,2007,7
PS3,Sony,All-Pro Football 2K8,73,2007-07-16,2007,7
PS3,Sony,Nucleus,59,2007-07-31,2007,7
PS3,Sony,NASCAR 08,57,2007-07-23,2007,7
X360,Microsoft,Bomberman Live,84,2007-07-18,2007,7
X360,Microsoft,NCAA Football 08,81,2007-07-17,2007,7
X360,Microsoft,Sonic the Hedgehog Live Arcade,77,2007-07-11,2007,7
X360,Microsoft,All-Pro Football 2K8,75,2007-07-16,2007,7
X360,Microsoft,Golden Axe,68,2007-07-11,2007,7
X360,Microsoft,Project Sylpheed: Arc of Deception,64,2007-07-10,2007,7
X360,Microsoft,Missile Command,63,2007-07-04,2007,7
X360,Microsoft,Super Contra,61,2007-07-25,2007,7
X360,Microsoft,NASCAR 08,59,2007-07-23,2007,7
X360,Microsoft,Yie Ar Kung-Fu,51,2007-07-18,2007,7
X360,Microsoft,Wing Commander Arena,51,2007-07-25,2007,7
X360,Microsoft,Vampire Rain,38,2007-07-03,2007,7
PC,PC,Sid Meier's Civilization IV: Beyond the Sword,86,2007-07-23,2007,7
PC,PC,Tom Clancy's Ghost Recon Advanced Warfighter 2,76,2007-07-17,2007,7
PC,PC,Sword of the New World: Granado Espada,66,2007-07-12,2007,7
PC,PC,Enemy Engaged 2,58,2007-07-10,2007,7
PC,PC,Dead Reefs,51,2007-07-03,2007,7
WII,Nintendo,Mario Strikers Charged,79,2007-07-30,2007,7
WII,Nintendo,Alien Syndrome,48,2007-07-24,2007,7
WII,Nintendo,Escape from Bug Island,37,2007-07-25,2007,7
WII,Nintendo,Chicken Shoot,27,2007-07-05,2007,7
DS,Nintendo,Picross DS,83,2007-07-30,2007,7
DS,Nintendo,Cookie & Cream,65,2007-07-02,2007,7
DS,Nintendo,Dynasty Warriors DS: Fighter's Battle,56,2007-07-25,2007,7
DS,Nintendo,Deal or No Deal,20,2007-07-23,2007,7
PSP,Sony,Brave Story: New Traveler,76,2007-07-31,2007,7
PSP,Sony,Smash Court Tennis 3,68,2007-07-16,2007,7
PSP,Sony,Riviera: The Promised Land,68,2007-07-11,2007,7
PSP,Sony,PaRappa the Rapper,67,2007-07-17,2007,7
PSP,Sony,Tales of the World: Radiant Mythology,66,2007-07-17,2007,7
PSP,Sony,Final Fantasy II,63,2007-07-24,2007,7
PSP,Sony,Alien Syndrome,51,2007-07-24,2007,7
PS2,Sony,Rugby 08,74,2007-07-17,2007,7
PS2,Sony,Hot Shots Tennis,70,2007-07-17,2007,7
PS2,Sony,Guitar Hero Encore: Rocks the 80s,69,2007-07-24,2007,7
PS2,Sony,NASCAR 08,56,2007-07-23,2007,7
PS3,Sony,SoulCalibur IV,85,2008-07-29,2008,7
PS3,Sony,Sid Meier's Civilization Revolution,85,2008-07-08,2008,7
PS3,Sony,NCAA Football 09,81,2008-07-15,2008,7
PS3,Sony,PixelJunk Eden,80,2008-07-31,2008,7
PS3,Sony,SIREN: Blood Curse,78,2008-07-24,2008,7
PS3,Sony,Elefunk,70,2008-07-17,2008,7
PS3,Sony,1942: Joint Strike,69,2008-07-24,2008,7
PS3,Sony,Beijing 2008 - The Official Video Game of the Olympic Games,58,2008-07-08,2008,7
X360,Microsoft,Geometry Wars: Retro Evolved 2,90,2008-07-30,2008,7
X360,Microsoft,SoulCalibur IV,85,2008-07-29,2008,7
X360,Microsoft,Sid Meier's Civilization Revolution,84,2008-07-08,2008,7
X360,Microsoft,NCAA Football 09,83,2008-07-15,2008,7
X360,Microsoft,Unreal Tournament III,82,2008-07-07,2008,7
X360,Microsoft,SoulCalibur,79,2008-07-02,2008,7
X360,Microsoft,Golf: Tee It Up!,69,2008-07-09,2008,7
X360,Microsoft,1942: Joint Strike,68,2008-07-23,2008,7
X360,Microsoft,Go! Go! Break Steady,68,2008-07-23,2008,7
X360,Microsoft,Schizoid,68,2008-07-09,2008,7
X360,Microsoft,Beijing 2008 - The Official Video Game of the Olympic Games,60,2008-07-08,2008,7
X360,Microsoft,Spectral Force 3,59,2008-07-29,2008,7
X360,Microsoft,Space Chimps,57,2008-07-15,2008,7
X360,Microsoft,Hail to the Chimp,52,2008-07-02,2008,7
X360,Microsoft,Summer Athletics: The Ultimate Challenge,48,2008-07-29,2008,7
X360,Microsoft,Coffeetime Crosswords,39,2008-07-16,2008,7
X360,Microsoft,Double D Dodgeball,36,2008-07-16,2008,7
PC,PC,Devil May Cry 4,78,2008-07-08,2008,7
PC,PC,Dungeon Runners,74,2008-07-02,2008,7
PC,PC,Nancy Drew: The Phantom of Venice,69,2008-07-11,2008,7
PC,PC,City Life 2008 Edition,66,2008-07-29,2008,7
PC,PC,Supreme Ruler 2020,65,2008-07-01,2008,7
PC,PC,The Immortals of Terra: A Perry Rhodan Adventure,63,2008-07-03,2008,7
PC,PC,The Golden Horde,54,2008-07-15,2008,7
PC,PC,Art of Murder: FBI Confidential,50,2008-07-29,2008,7
WII,Nintendo,MLB Power Pros 2008,79,2008-07-29,2008,7
WII,Nintendo,Final Fantasy Fables: Chocobo's Dungeon,76,2008-07-08,2008,7
WII,Nintendo,Order Up!,76,2008-07-22,2008,7
WII,Nintendo,We Love Golf!,75,2008-07-15,2008,7
WII,Nintendo,SNK Arcade Classics Vol. 1,73,2008-07-29,2008,7
WII,Nintendo,Pirates: The Key of Dreams,53,2008-07-21,2008,7
WII,Nintendo,Major League Eating: The Game,45,2008-07-14,2008,7
WII,Nintendo,The Mummy: Tomb of the Dragon Emperor,39,2008-07-22,2008,7
WII,Nintendo,Wonder World Amusement Park,37,2008-07-08,2008,7
WII,Nintendo,SPOGS Racing,18,2008-07-07,2008,7
DS,Nintendo,Final Fantasy IV,85,2008-07-21,2008,7
DS,Nintendo,Sid Meier's Civilization Revolution,80,2008-07-08,2008,7
DS,Nintendo,Trauma Center: Under the Knife 2,79,2008-07-02,2008,7
DS,Nintendo,New International Track & Field,73,2008-07-22,2008,7
DS,Nintendo,Izuna 2: The Unemployed Ninja Returns,65,2008-07-22,2008,7
DS,Nintendo,Mister Slime,59,2008-07-23,2008,7
DS,Nintendo,Carnival Games,48,2008-07-08,2008,7
PSP,Sony,Fading Shadows,62,2008-07-03,2008,7
PS2,Sony,MLB Power Pros 2008,67,2008-07-29,2008,7
PS2,Sony,The Mummy: Tomb of the Dragon Emperor,38,2008-07-22,2008,7
PS2,Sony,Women's Volleyball Championship,32,2008-07-29,2008,7
PS3,Sony,Wipeout HD Fury,89,2009-07-23,2009,7
PS3,Sony,Shatter,86,2009-07-23,2009,7
PS3,Sony,Battlefield 1943,84,2009-07-09,2009,7
PS3,Sony,NCAA Football 10,80,2009-07-14,2009,7
PS3,Sony,The Bigs 2,80,2009-07-07,2009,7
PS3,Sony,Fat Princess,79,2009-07-30,2009,7
PS3,Sony,G-Force,68,2009-07-21,2009,7
PS3,Sony,Namco Museum Essentials,64,2009-07-16,2009,7
PS3,Sony,Watchmen: The End Is Nigh Complete Experience,59,2009-07-21,2009,7
PS3,Sony,The King of Fighters XII,57,2009-07-24,2009,7
PS3,Sony,The Punisher: No Mercy,47,2009-07-02,2009,7
X360,Microsoft,The Secret of Monkey Island: Special Edition,88,2009-07-15,2009,7
X360,Microsoft,Splosion Man,84,2009-07-22,2009,7
X360,Microsoft,Worms 2: Armageddon,84,2009-07-01,2009,7
X360,Microsoft,Battlefield 1943,83,2009-07-08,2009,7
X360,Microsoft,NCAA Football 10,83,2009-07-14,2009,7
X360,Microsoft,Marvel vs. Capcom 2,82,2009-07-29,2009,7
X360,Microsoft,Gears of War 2: All Fronts Collection,79,2009-07-28,2009,7
X360,Microsoft,The Bigs 2,76,2009-07-07,2009,7
X360,Microsoft,Madballs in Babo: Invasion,68,2009-07-15,2009,7
X360,Microsoft,G-Force,68,2009-07-21,2009,7
X360,Microsoft,The King of Fighters XII,63,2009-07-24,2009,7
PC,PC,Street Fighter IV,91,2009-07-01,2009,7
PC,PC,The Secret of Monkey Island: Special Edition,86,2009-07-15,2009,7
PC,PC,"Time Gentlemen, Please!",84,2009-07-02,2009,7
PC,PC,Trine,80,2009-07-02,2009,7
PC,PC,Bookworm Adventures: Volume 2,79,2009-07-30,2009,7
PC,PC,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,79,2009-07-07,2009,7
PC,PC,Nancy Drew: The Ransom of the Seven Ships,78,2009-07-14,2009,7
PC,PC,"Wallace & Gromit's Grand Adventures, Episode 4: The Bogey Man",72,2009-07-30,2009,7
PC,PC,Bionic Commando,69,2009-07-28,2009,7
PC,PC,East India Company,67,2009-07-28,2009,7
PC,PC,Memento Mori,66,2009-07-29,2009,7
PC,PC,Officers,64,2009-07-14,2009,7
PC,PC,Watchmen: The End Is Nigh Part 2,44,2009-07-29,2009,7
WII,Nintendo,Little King's Story,87,2009-07-21,2009,7
WII,Nintendo,Wii Sports Resort,80,2009-07-26,2009,7
WII,Nintendo,Bit.Trip Core,80,2009-07-06,2009,7
WII,Nintendo,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,79,2009-07-27,2009,7
WII,Nintendo,Final Fantasy Crystal Chronicles: My Life as a Darklord,73,2009-07-20,2009,7
WII,Nintendo,Heracles Chariot Racing,61,2009-07-06,2009,7
WII,Nintendo,The Three Musketeers: One for All!,53,2009-07-27,2009,7
WII,Nintendo,Ant Nation,52,2009-07-13,2009,7
WII,Nintendo,CID The Dummy,31,2009-07-07,2009,7
DS,Nintendo,Asphalt 4: Elite Racing,78,2009-07-06,2009,7
DS,Nintendo,Art Style: BASE 10,77,2009-07-06,2009,7
DS,Nintendo,Space Bust-A-Move,71,2009-07-28,2009,7
DS,Nintendo,Sherlock Holmes: The Mystery of the Mummy,57,2009-07-13,2009,7
PSP,Sony,"What Did I Do to Deserve This, My Lord!?",69,2009-07-16,2009,7
PSP,Sony,Unbound Saga,56,2009-07-16,2009,7
PS3,Sony,Monkey Island 2 Special Edition: LeChuck's Revenge,87,2010-07-06,2010,7
PS3,Sony,BlazBlue: Continuum Shift,87,2010-07-27,2010,7
PS3,Sony,NCAA Football 11,85,2010-07-13,2010,7
PS3,Sony,DeathSpank,79,2010-07-13,2010,7
PS3,Sony,Dragon Age: Origins - Leliana's Song,67,2010-07-06,2010,7
PS3,Sony,Landit Bandit,57,2010-07-13,2010,7
PS3,Sony,Clash of the Titans,41,2010-07-27,2010,7
X360,Microsoft,LIMBO,90,2010-07-21,2010,7
X360,Microsoft,NCAA Football 11,86,2010-07-13,2010,7
X360,Microsoft,BlazBlue: Continuum Shift,85,2010-07-27,2010,7
X360,Microsoft,Monkey Island 2 Special Edition: LeChuck's Revenge,85,2010-07-07,2010,7
X360,Microsoft,DeathSpank,79,2010-07-14,2010,7
X360,Microsoft,Alan Wake: The Signal,75,2010-07-27,2010,7
X360,Microsoft,Hydro Thunder Hurricane,75,2010-07-28,2010,7
X360,Microsoft,Crackdown 2,70,2010-07-06,2010,7
X360,Microsoft,DarkStar One: Broken Alliance,63,2010-07-13,2010,7
X360,Microsoft,Blacklight: Tango Down,61,2010-07-07,2010,7
X360,Microsoft,Deadliest Warrior: The Game,56,2010-07-14,2010,7
X360,Microsoft,Clash of the Titans,42,2010-07-27,2010,7
PC,PC,Starcraft II: Wings of Liberty,93,2010-07-27,2010,7
PC,PC,Monkey Island 2 Special Edition: LeChuck's Revenge,87,2010-07-07,2010,7
PC,PC,Cart Life,79,2010-07-29,2010,7
PC,PC,Alien Swarm,77,2010-07-19,2010,7
PC,PC,Sam & Max: The Devil's Playhouse - Episode 4: Beyond the Alley of the Dolls,76,2010-07-20,2010,7
PC,PC,Commander: Conquest of the Americas,68,2010-07-30,2010,7
PC,PC,Blacklight: Tango Down,65,2010-07-14,2010,7
PC,PC,Need for Speed World,62,2010-07-27,2010,7
PC,PC,Disciples III: Renaissance,56,2010-07-13,2010,7
